dayN,hourN,gtilt_Wm2,eta_th,pvt_dc_kWh,pvt_ac_kWh,pv_only_dc_kWh,pv_only_ac_kWh,th_kWh,totalFlow_kg_hr,Tin_C,Tout_C,pv_panel_C,pvt_panel_C,pv_factor,pvt_factor,ac_delivery_factor,daytime_temp_sample
150,14,197.81,0.37,0.82,0.68,0.80,0.66,1.46,1440.00,14.72,15.60,23.26,16.31,1.0070,1.0348,0.8256,1
150,15,194.59,0.39,0.81,0.67,0.78,0.65,1.51,1440.00,14.72,15.62,23.40,16.24,1.0064,1.0350,0.8256,1
150,16,68.42,0.65,0.28,0.23,0.28,0.23,0.90,1440.00,14.72,15.26,19.50,15.24,1.0220,1.0390,0.8256,1
150,17,29.89,1.00,0.12,0.10,0.12,0.10,0.60,1440.00,14.72,15.08,18.41,15.57,1.0263,1.0377,0.8256,0
150,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.72,,16.90,16.90,1.0324,1.0324,0.8256,0
150,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.72,,16.67,16.67,1.0333,1.0333,0.8256,0
150,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.72,,16.45,16.45,1.0342,1.0342,0.8256,0
150,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.72,,16.41,16.41,1.0344,1.0344,0.8256,0
150,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.72,,15.91,15.91,1.0364,1.0364,0.8256,0
150,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.72,,15.77,15.77,1.0369,1.0369,0.8256,0
150,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.72,,15.34,15.34,1.0386,1.0386,0.8256,0
151,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,15.10,15.10,1.0396,1.0396,0.8256,0
151,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,14.86,14.86,1.0406,1.0406,0.8256,0
151,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,14.40,14.40,1.0424,1.0424,0.8256,0
151,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,14.35,14.35,1.0426,1.0426,0.8256,0
151,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,14.37,14.37,1.0425,1.0425,0.8256,0
151,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,14.26,14.26,1.0430,1.0430,0.8256,0
151,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,14.19,14.19,1.0432,1.0432,0.8256,0
151,8,18.08,0.36,0.08,0.06,0.08,0.06,0.13,1440.00,14.66,14.74,15.49,14.87,1.0380,1.0405,0.8256,0
151,9,59.77,0.47,0.25,0.20,0.25,0.20,0.57,1440.00,14.66,15.00,18.09,15.40,1.0276,1.0384,0.8256,0
151,10,321.27,0.25,1.32,1.09,1.28,1.05,1.59,1440.00,14.66,15.61,26.62,19.07,0.9935,1.0237,0.8256,0
151,11,317.30,0.25,1.30,1.07,1.26,1.04,1.61,1440.00,14.66,15.63,26.53,18.86,0.9939,1.0245,0.8256,1
151,12,524.57,0.24,2.13,1.76,2.03,1.68,2.48,1440.00,14.66,16.14,33.24,21.47,0.9670,1.0141,0.8256,1
151,13,484.99,0.25,1.97,1.63,1.88,1.55,2.46,1440.00,14.66,16.13,32.39,20.70,0.9705,1.0172,0.8256,1
151,14,446.66,0.25,1.82,1.50,1.74,1.44,2.23,1440.00,14.66,16.00,31.06,20.46,0.9758,1.0182,0.8256,1
151,15,311.30,0.26,1.28,1.05,1.24,1.02,1.64,1440.00,14.66,15.64,26.60,18.82,0.9936,1.0247,0.8256,1
151,16,168.21,0.34,0.69,0.57,0.68,0.56,1.13,1440.00,14.66,15.34,22.20,16.82,1.0112,1.0327,0.8256,1
151,17,18.62,1.00,0.08,0.06,0.08,0.06,0.37,1440.00,14.66,14.89,17.52,15.75,1.0299,1.0370,0.8256,0
151,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,16.36,16.36,1.0346,1.0346,0.8256,0
151,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,16.25,16.25,1.0350,1.0350,0.8256,0
151,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,16.42,16.42,1.0343,1.0343,0.8256,0
151,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,16.76,16.76,1.0330,1.0330,0.8256,0
151,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,16.74,16.74,1.0330,1.0330,0.8256,0
151,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,16.63,16.63,1.0335,1.0335,0.8256,0
151,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.66,,16.11,16.11,1.0356,1.0356,0.8256,0
152,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,15.88,15.88,1.0365,1.0365,0.8256,0
152,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,15.59,15.59,1.0376,1.0376,0.8256,0
152,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,14.94,14.94,1.0402,1.0402,0.8256,0
152,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,14.99,14.99,1.0400,1.0400,0.8256,0
152,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,15.03,15.03,1.0399,1.0399,0.8256,0
152,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,15.07,15.07,1.0397,1.0397,0.8256,0
152,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,15.11,15.11,1.0396,1.0396,0.8256,0
152,8,23.57,0.47,0.10,0.08,0.10,0.08,0.22,1440.00,14.60,14.74,15.90,14.83,1.0364,1.0407,0.8256,0
152,9,62.04,0.33,0.26,0.21,0.26,0.21,0.41,1440.00,14.60,14.85,17.14,15.21,1.0314,1.0392,0.8256,0
152,10,381.57,0.24,1.57,1.29,1.51,1.25,1.86,1440.00,14.60,15.71,27.16,18.34,0.9913,1.0266,0.8256,0
152,11,643.67,0.24,2.62,2.16,2.47,2.04,3.05,1440.00,14.60,16.42,35.39,20.93,0.9584,1.0163,0.8256,1
152,12,708.66,0.24,2.87,2.37,2.69,2.22,3.35,1440.00,14.60,16.60,37.48,21.58,0.9501,1.0137,0.8256,1
152,13,599.96,0.24,2.44,2.02,2.31,1.91,2.86,1440.00,14.60,16.31,34.12,20.52,0.9635,1.0179,0.8256,1
152,14,579.83,0.24,2.36,1.95,2.24,1.85,2.78,1440.00,14.60,16.26,33.53,20.33,0.9659,1.0187,0.8256,1
152,15,409.43,0.25,1.68,1.39,1.62,1.33,2.02,1440.00,14.60,15.81,28.24,18.66,0.9870,1.0254,0.8256,1
152,16,191.89,0.27,0.79,0.66,0.78,0.64,1.05,1440.00,14.60,15.23,21.50,16.51,1.0140,1.0340,0.8256,1
152,17,71.38,0.36,0.30,0.24,0.29,0.24,0.52,1440.00,14.60,14.91,17.77,15.31,1.0289,1.0387,0.8256,1
152,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,15.58,15.58,1.0377,1.0377,0.8256,0
152,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,14.64,14.64,1.0414,1.0414,0.8256,0
152,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,14.69,14.69,1.0412,1.0412,0.8256,0
152,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,14.34,14.34,1.0426,1.0426,0.8256,0
152,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,14.05,14.05,1.0438,1.0438,0.8256,0
152,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,13.83,13.83,1.0447,1.0447,0.8256,0
152,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.60,,13.60,13.60,1.0456,1.0456,0.8256,0
153,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,13.20,13.20,1.0472,1.0472,0.8256,0
153,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,12.83,12.83,1.0487,1.0487,0.8256,0
153,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,12.72,12.72,1.0491,1.0491,0.8256,0
153,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,12.49,12.49,1.0500,1.0500,0.8256,0
153,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,12.13,12.13,1.0515,1.0515,0.8256,0
153,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,12.01,12.01,1.0520,1.0520,0.8256,0
153,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,11.85,11.85,1.0526,1.0526,0.8256,0
153,8,22.86,0.00,0.10,0.08,0.10,0.08,0.00,,14.54,,12.55,12.55,1.0498,1.0498,0.8256,0
153,9,60.43,0.00,0.25,0.21,0.25,0.21,0.00,,14.54,,14.42,14.42,1.0423,1.0423,0.8256,0
153,10,485.41,0.21,1.99,1.64,1.91,1.58,2.02,1440.00,14.54,15.75,28.45,18.85,0.9862,1.0246,0.8256,0
153,11,604.68,0.23,2.47,2.04,2.34,1.93,2.81,1440.00,14.54,16.23,33.50,20.13,0.9660,1.0195,0.8256,1
153,12,583.07,0.24,2.38,1.96,2.26,1.86,2.77,1440.00,14.54,16.20,33.27,20.12,0.9669,1.0195,0.8256,1
153,13,654.00,0.25,2.66,2.19,2.50,2.06,3.24,1440.00,14.54,16.48,36.38,20.97,0.9545,1.0161,0.8256,1
153,14,461.55,0.26,1.89,1.56,1.80,1.49,2.41,1440.00,14.54,15.99,30.70,19.25,0.9772,1.0230,0.8256,1
153,15,245.07,0.30,1.01,0.83,0.98,0.81,1.46,1440.00,14.54,15.42,24.05,17.11,1.0038,1.0316,0.8256,1
153,16,210.16,0.32,0.87,0.72,0.85,0.70,1.33,1440.00,14.54,15.34,23.05,16.74,1.0078,1.0330,0.8256,1
153,17,61.17,0.43,0.25,0.21,0.25,0.21,0.53,1440.00,14.54,14.86,17.67,15.17,1.0293,1.0393,0.8256,1
153,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,15.83,15.83,1.0367,1.0367,0.8256,0
153,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,15.37,15.37,1.0385,1.0385,0.8256,0
153,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,15.20,15.20,1.0392,1.0392,0.8256,0
153,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,15.38,15.38,1.0385,1.0385,0.8256,0
153,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,15.23,15.23,1.0391,1.0391,0.8256,0
153,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,14.97,14.97,1.0401,1.0401,0.8256,0
153,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.54,,14.81,14.81,1.0408,1.0408,0.8256,0
154,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,14.62,14.62,1.0415,1.0415,0.8256,0
154,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,14.33,14.33,1.0427,1.0427,0.8256,0
154,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,14.18,14.18,1.0433,1.0433,0.8256,0
154,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,13.91,13.91,1.0444,1.0444,0.8256,0
154,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,13.70,13.70,1.0452,1.0452,0.8256,0
154,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,13.69,13.69,1.0452,1.0452,0.8256,0
154,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,13.79,13.79,1.0448,1.0448,0.8256,0
154,8,19.07,0.00,0.08,0.07,0.08,0.07,0.00,,14.49,,14.37,14.37,1.0425,1.0425,0.8256,0
154,9,57.78,0.16,0.24,0.20,0.24,0.20,0.19,1440.00,14.49,14.60,15.92,15.03,1.0363,1.0399,0.8256,0
154,10,400.90,0.23,1.65,1.36,1.59,1.31,1.87,1440.00,14.49,15.61,27.16,18.26,0.9914,1.0270,0.8256,0
154,11,554.13,0.25,2.26,1.87,2.15,1.77,2.72,1440.00,14.49,16.11,32.72,19.78,0.9691,1.0209,0.8256,1
154,12,544.29,0.25,2.22,1.84,2.11,1.74,2.73,1440.00,14.49,16.12,32.65,19.69,0.9694,1.0212,0.8256,1
154,13,464.20,0.26,1.90,1.57,1.81,1.50,2.45,1440.00,14.49,15.95,30.71,19.07,0.9772,1.0237,0.8256,1
154,14,378.61,0.27,1.55,1.28,1.49,1.23,2.07,1440.00,14.49,15.73,28.22,18.37,0.9871,1.0265,0.8256,1
154,15,314.20,0.28,1.29,1.07,1.25,1.03,1.76,1440.00,14.49,15.54,26.12,17.74,0.9955,1.0290,0.8256,1
154,16,166.93,0.32,0.69,0.57,0.68,0.56,1.08,1440.00,14.49,15.13,21.31,16.20,1.0148,1.0352,0.8256,1
154,17,46.90,0.43,0.20,0.16,0.19,0.16,0.40,1440.00,14.49,14.72,16.85,14.95,1.0326,1.0402,0.8256,0
154,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,15.15,15.15,1.0394,1.0394,0.8256,0
154,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,14.87,14.87,1.0405,1.0405,0.8256,0
154,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,15.01,15.01,1.0400,1.0400,0.8256,0
154,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,15.03,15.03,1.0399,1.0399,0.8256,0
154,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,14.80,14.80,1.0408,1.0408,0.8256,0
154,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,14.40,14.40,1.0424,1.0424,0.8256,0
154,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.49,,14.21,14.21,1.0432,1.0432,0.8256,0
155,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,14.07,14.07,1.0437,1.0437,0.8256,0
155,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,13.46,13.46,1.0462,1.0462,0.8256,0
155,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,13.46,13.46,1.0462,1.0462,0.8256,0
155,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,13.44,13.44,1.0462,1.0462,0.8256,0
155,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,13.51,13.51,1.0460,1.0460,0.8256,0
155,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,13.61,13.61,1.0456,1.0456,0.8256,0
155,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,13.70,13.70,1.0452,1.0452,0.8256,0
155,8,16.80,0.00,0.07,0.06,0.07,0.06,0.00,,14.43,,14.15,14.15,1.0434,1.0434,0.8256,0
155,9,57.87,0.12,0.24,0.20,0.24,0.20,0.14,1440.00,14.43,14.51,15.53,14.89,1.0379,1.0405,0.8256,0
155,10,517.96,0.25,2.13,1.76,2.03,1.67,2.55,1440.00,14.43,15.95,30.60,18.47,0.9776,1.0261,0.8256,0
155,11,644.39,0.26,2.63,2.18,2.47,2.04,3.38,1440.00,14.43,16.45,35.51,19.46,0.9580,1.0222,0.8256,1
155,12,590.63,0.27,2.42,2.00,2.28,1.88,3.17,1440.00,14.43,16.32,34.15,19.10,0.9634,1.0236,0.8256,1
155,13,505.97,0.29,2.08,1.71,1.97,1.62,2.90,1440.00,14.43,16.16,32.26,18.48,0.9710,1.0261,0.8256,1
155,14,559.76,0.29,2.29,1.89,2.16,1.78,3.22,1440.00,14.43,16.35,34.14,18.86,0.9634,1.0246,0.8256,1
155,15,386.70,0.31,1.59,1.32,1.52,1.26,2.39,1440.00,14.43,15.86,28.83,17.47,0.9847,1.0301,0.8256,1
155,16,196.04,0.38,0.81,0.67,0.79,0.65,1.47,1440.00,14.43,15.31,22.95,15.96,1.0082,1.0362,0.8256,1
155,17,64.74,0.50,0.27,0.22,0.27,0.22,0.64,1440.00,14.43,14.81,17.98,14.93,1.0281,1.0403,0.8256,1
155,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,15.80,15.80,1.0368,1.0368,0.8256,0
155,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,15.00,15.00,1.0400,1.0400,0.8256,0
155,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,15.25,15.25,1.0390,1.0390,0.8256,0
155,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,14.92,14.92,1.0403,1.0403,0.8256,0
155,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,14.37,14.37,1.0425,1.0425,0.8256,0
155,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,13.93,13.93,1.0443,1.0443,0.8256,0
155,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.43,,13.84,13.84,1.0446,1.0446,0.8256,0
156,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,13.69,13.69,1.0452,1.0452,0.8256,0
156,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,13.23,13.23,1.0471,1.0471,0.8256,0
156,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,13.25,13.25,1.0470,1.0470,0.8256,0
156,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,12.97,12.97,1.0481,1.0481,0.8256,0
156,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,12.69,12.69,1.0492,1.0492,0.8256,0
156,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,12.50,12.50,1.0500,1.0500,0.8256,0
156,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,12.44,12.44,1.0502,1.0502,0.8256,0
156,8,23.42,0.00,0.10,0.08,0.10,0.08,0.00,,14.37,,13.08,13.08,1.0477,1.0477,0.8256,0
156,9,54.94,0.00,0.23,0.19,0.23,0.19,0.01,1440.00,14.37,14.38,14.79,14.76,1.0409,1.0410,0.8256,0
156,10,554.17,0.24,2.28,1.88,2.16,1.79,2.69,1440.00,14.37,15.98,31.16,18.37,0.9754,1.0265,0.8256,0
156,11,638.92,0.26,2.62,2.16,2.45,2.03,3.33,1440.00,14.37,16.36,34.90,19.09,0.9604,1.0236,0.8256,1
156,12,704.48,0.27,2.88,2.38,2.68,2.21,3.74,1440.00,14.37,16.61,37.13,19.34,0.9515,1.0226,0.8256,1
156,13,713.43,0.29,2.92,2.41,2.70,2.23,4.09,1440.00,14.37,16.82,38.52,19.10,0.9459,1.0236,0.8256,1
156,14,634.61,0.30,2.61,2.15,2.42,2.00,3.85,1440.00,14.37,16.68,36.58,18.28,0.9537,1.0269,0.8256,1
156,15,502.25,0.33,2.07,1.71,1.95,1.61,3.28,1440.00,14.37,16.33,32.70,17.14,0.9692,1.0314,0.8256,1
156,16,269.91,0.39,1.12,0.92,1.08,0.89,2.09,1440.00,14.37,15.62,25.63,15.70,0.9975,1.0372,0.8256,1
156,17,55.78,0.64,0.23,0.19,0.23,0.19,0.71,1440.00,14.37,14.80,18.04,14.66,1.0278,1.0414,0.8256,1
156,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,15.88,15.88,1.0365,1.0365,0.8256,0
156,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,15.05,15.05,1.0398,1.0398,0.8256,0
156,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,14.86,14.86,1.0406,1.0406,0.8256,0
156,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,14.45,14.45,1.0422,1.0422,0.8256,0
156,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,14.79,14.79,1.0408,1.0408,0.8256,0
156,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,13.82,13.82,1.0447,1.0447,0.8256,0
156,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.37,,13.70,13.70,1.0452,1.0452,0.8256,0
157,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,12.86,12.86,1.0486,1.0486,0.8256,0
157,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,11.95,11.95,1.0522,1.0522,0.8256,0
157,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,11.44,11.44,1.0542,1.0542,0.8256,0
157,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,10.96,10.96,1.0562,1.0562,0.8256,0
157,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,10.60,10.60,1.0576,1.0576,0.8256,0
157,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,10.30,10.30,1.0588,1.0588,0.8256,0
157,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,9.96,9.96,1.0602,1.0602,0.8256,0
157,8,22.24,0.00,0.09,0.08,0.09,0.08,0.00,,14.32,,10.61,10.61,1.0576,1.0576,0.8256,0
157,9,54.94,0.00,0.23,0.19,0.23,0.19,0.00,,14.32,,13.14,13.14,1.0475,1.0475,0.8256,0
157,10,557.22,0.21,2.28,1.88,2.18,1.80,2.31,1440.00,14.32,15.70,30.13,19.14,0.9795,1.0234,0.8256,0
157,11,638.75,0.23,2.60,2.15,2.46,2.03,2.96,1440.00,14.32,16.09,34.20,20.15,0.9632,1.0194,0.8256,1
157,12,774.09,0.24,3.14,2.59,2.92,2.41,3.70,1440.00,14.32,16.53,38.98,21.39,0.9441,1.0144,0.8256,1
157,13,589.79,0.25,2.41,1.99,2.28,1.88,2.90,1440.00,14.32,16.05,33.64,19.87,0.9654,1.0205,0.8256,1
157,14,584.32,0.24,2.38,1.97,2.26,1.87,2.81,1440.00,14.32,16.00,33.36,20.00,0.9666,1.0200,0.8256,1
157,15,452.31,0.25,1.86,1.53,1.78,1.47,2.27,1440.00,14.32,15.68,29.34,18.55,0.9826,1.0258,0.8256,1
157,16,279.99,0.27,1.16,0.96,1.13,0.93,1.49,1440.00,14.32,15.21,23.82,16.74,1.0047,1.0330,0.8256,1
157,17,54.91,0.30,0.23,0.19,0.23,0.19,0.33,1440.00,14.32,14.51,16.35,14.80,1.0346,1.0408,0.8256,1
157,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,14.46,14.46,1.0422,1.0422,0.8256,0
157,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,13.67,13.67,1.0453,1.0453,0.8256,0
157,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,13.59,13.59,1.0456,1.0456,0.8256,0
157,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,12.43,12.43,1.0503,1.0503,0.8256,0
157,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,11.60,11.60,1.0536,1.0536,0.8256,0
157,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,11.46,11.46,1.0542,1.0542,0.8256,0
157,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.32,,11.61,11.61,1.0536,1.0536,0.8256,0
158,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,11.96,11.96,1.0522,1.0522,0.8256,0
158,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,12.29,12.29,1.0508,1.0508,0.8256,0
158,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,12.40,12.40,1.0504,1.0504,0.8256,0
158,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,12.47,12.47,1.0501,1.0501,0.8256,0
158,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,12.63,12.63,1.0495,1.0495,0.8256,0
158,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,12.57,12.57,1.0497,1.0497,0.8256,0
158,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,12.65,12.65,1.0494,1.0494,0.8256,0
158,8,23.28,0.00,0.10,0.08,0.10,0.08,0.00,,14.27,,13.48,13.48,1.0461,1.0461,0.8256,0
158,9,64.40,0.06,0.27,0.22,0.27,0.22,0.08,1440.00,14.27,14.31,15.44,15.08,1.0382,1.0397,0.8256,0
158,10,210.49,0.16,0.87,0.72,0.86,0.71,0.66,1440.00,14.27,14.66,20.13,16.98,1.0195,1.0321,0.8256,0
158,11,294.50,0.18,1.21,1.00,1.19,0.98,1.03,1440.00,14.27,14.88,22.76,17.85,1.0089,1.0286,0.8256,1
158,12,272.18,0.18,1.12,0.93,1.10,0.91,1.00,1440.00,14.27,14.86,22.24,17.51,1.0111,1.0300,0.8256,1
158,13,274.93,0.20,1.13,0.94,1.11,0.92,1.10,1440.00,14.27,14.92,22.68,17.48,1.0093,1.0301,0.8256,1
158,14,282.23,0.22,1.16,0.96,1.14,0.94,1.26,1440.00,14.27,15.02,23.45,17.44,1.0062,1.0302,0.8256,1
158,15,277.55,0.23,1.14,0.95,1.12,0.92,1.25,1440.00,14.27,15.01,23.19,17.24,1.0072,1.0310,0.8256,1
158,16,161.79,0.24,0.67,0.55,0.66,0.55,0.78,1440.00,14.27,14.73,19.73,16.02,1.0211,1.0359,0.8256,1
158,17,40.02,0.26,0.17,0.14,0.17,0.14,0.21,1440.00,14.27,14.39,15.68,14.68,1.0373,1.0413,0.8256,0
158,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,14.58,14.58,1.0417,1.0417,0.8256,0
158,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,14.50,14.50,1.0420,1.0420,0.8256,0
158,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,14.34,14.34,1.0426,1.0426,0.8256,0
158,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,14.99,14.99,1.0400,1.0400,0.8256,0
158,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,14.94,14.94,1.0402,1.0402,0.8256,0
158,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,14.63,14.63,1.0415,1.0415,0.8256,0
158,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.27,,14.73,14.73,1.0411,1.0411,0.8256,0
159,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.21,,14.52,14.52,1.0419,1.0419,0.8256,0
159,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.21,,14.41,14.41,1.0424,1.0424,0.8256,0
159,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.21,,14.40,14.40,1.0424,1.0424,0.8256,0
159,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.21,,14.52,14.52,1.0419,1.0419,0.8256,0
159,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.21,,14.46,14.46,1.0422,1.0422,0.8256,0
159,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.21,,14.54,14.54,1.0418,1.0418,0.8256,0
159,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14.21,,14.85,14.85,1.0406,1.0406,0.8256,0
159,8,16.14,0.81,0.07,0.06,0.07,0.06,0.26,1440.00,14.21,14.37,15.60,14.37,1.0376,1.0425,0.8256,0
